date,open,high,low,close,value
2017/10/10,4776.21 ,4922.17 ,4765.10 ,4781.99 ,79457603224 
2017/10/11,4789.25 ,4873.73 ,4751.63 ,4826.48 ,80205238020 
2017/10/12,4829.58 ,5446.91 ,4822.00 ,5446.91 ,90525666972 
2017/10/13,5464.16 ,5840.30 ,5436.85 ,5647.21 ,93864253934 
2017/10/14,5643.53 ,5837.70 ,5591.64 ,5831.79 ,96942498331 
2017/10/15,5835.96 ,5852.48 ,5478.61 ,5678.19 ,94403031755 
2017/10/16,5687.57 ,5776.23 ,5544.21 ,5725.59 ,95203392843 
2017/10/17,5741.58 ,5800.35 ,5472.72 ,5605.51 ,93218297189 
2017/10/18,5603.82 ,5603.82 ,5151.44 ,5590.69 ,92982539106 
2017/10/19,5583.74 ,5744.35 ,5531.06 ,5708.52 ,94954808115 
2017/10/20,5708.11 ,6060.11 ,5627.23 ,6011.45 ,100007083345 
2017/10/21,5996.79 ,6194.88 ,5965.07 ,6031.60 ,100353682389 
2017/10/22,6036.66 ,6076.26 ,5792.34 ,6008.42 ,99981911326 
2017/10/23,6006.00 ,6075.59 ,5732.47 ,5930.32 ,98695054084 
2017/10/24,5935.52 ,5935.52 ,5504.18 ,5526.64 ,91988225800 
2017/10/25,5524.60 ,5754.33 ,5397.88 ,5750.80 ,95732630220 
2017/10/26,5747.95 ,5976.80 ,5721.22 ,5904.83 ,98310176011 
2017/10/27,5899.74 ,5988.39 ,5728.82 ,5780.90 ,96254297360 
2017/10/28,5787.82 ,5876.72 ,5689.19 ,5753.09 ,95797359518 
2017/10/29,5754.44 ,6255.71 ,5724.58 ,6153.85 ,102482445590 
2017/10/30,6114.85 ,6214.99 ,6040.85 ,6130.53 ,102105356519 
2017/10/31,6132.02 ,6470.43 ,6103.33 ,6468.40 ,107743731291 
2017/11/1,6440.97 ,6767.31 ,6377.88 ,6767.31 ,112735345036 
2017/11/2,6777.77 ,7367.33 ,6758.72 ,7078.50 ,117933380780 
2017/11/3,7087.53 ,7461.29 ,7002.94 ,7207.76 ,120097405359 
2017/11/4,7164.48 ,7492.86 ,7031.28 ,7379.95 ,122978748805 
2017/11/5,7404.52 ,7617.48 ,7333.19 ,7407.41 ,123449206170 
2017/11/6,7403.22 ,7445.77 ,7007.31 ,7022.76 ,117050623317 
2017/11/7,7023.10 ,7253.32 ,7023.10 ,7144.38 ,119091456315 
2017/11/8,7141.38 ,7776.42 ,7114.02 ,7459.69 ,124360767999 
2017/11/9,7446.83 ,7446.83 ,7101.52 ,7143.58 ,119104730750 
2017/11/10,7173.73 ,7312.00 ,6436.87 ,6618.14 ,110354089394 
2017/11/11,6618.61 ,6873.15 ,6204.22 ,6357.60 ,106016076151 
2017/11/12,6295.45 ,6625.05 ,5519.01 ,5950.07 ,99226193603 
2017/11/13,5938.25 ,6811.19 ,5844.29 ,6559.49 ,109400650105 
2017/11/14,6561.48 ,6764.98 ,6461.75 ,6635.75 ,110683148744 
2017/11/15,6634.76 ,7342.25 ,6634.76 ,7315.54 ,122035826506 
2017/11/16,7323.24 ,7967.38 ,7176.58 ,7871.69 ,131328418537 
2017/11/17,7853.57 ,8004.59 ,7561.09 ,7708.99 ,128621507062 
2017/11/18,7697.21 ,7884.99 ,7463.44 ,7790.15 ,129997247838 
2017/11/19,7766.03 ,8101.91 ,7694.10 ,8036.49 ,134124196206 
2017/11/20,8039.07 ,8336.86 ,7949.36 ,8200.64 ,136881802624 
2017/11/21,8205.74 ,8348.66 ,7762.71 ,8071.26 ,134739693480 
2017/11/22,8077.95 ,8302.26 ,8075.47 ,8253.55 ,137797862084 
2017/11/23,8232.38 ,8267.40 ,8038.77 ,8038.77 ,134227860479 
2017/11/24,8074.02 ,8374.16 ,7940.93 ,8253.69 ,137831976173 
2017/11/25,8241.71 ,8790.92 ,8191.15 ,8790.92 ,146820557006 
2017/11/26,8789.04 ,9522.93 ,8775.59 ,9330.55 ,155850742551 
2017/11/27,9352.72 ,9818.35 ,9352.72 ,9818.35 ,164019464090 
2017/11/28,9823.43 ,10125.70 ,9736.30 ,10058.80 ,168056012886 
2017/11/29,10077.40 ,11517.40 ,9601.03 ,9888.61 ,165233728795 
2017/11/30,9906.79 ,10801.00 ,9202.05 ,10233.60 ,171020085600 
2017/12/1,10198.60 ,11046.70 ,9694.65 ,10975.60 ,183444663767 
2017/12/2,10978.30 ,11320.20 ,10905.10 ,11074.60 ,185122039035 
2017/12/3,11082.70 ,11858.70 ,10862.00 ,11323.20 ,189302389920 
2017/12/4,11315.40 ,11657.20 ,11081.80 ,11657.20 ,194912755450 
2017/12/5,11685.70 ,12032.00 ,11604.60 ,11916.70 ,199278350420 
2017/12/6,11923.40 ,14369.10 ,11923.40 ,14291.50 ,239024437136 
2017/12/7,14266.10 ,17899.70 ,14057.30 ,17899.70 ,299405364249 
2017/12/8,17802.90 ,18353.40 ,14336.90 ,16569.40 ,277185764485 
2017/12/9,16523.30 ,16783.00 ,13674.90 ,15178.20 ,253946084745 
2017/12/10,15168.40 ,15850.60 ,13226.60 ,15455.40 ,258615393665 
2017/12/11,15427.40 ,17513.90 ,15404.80 ,16936.80 ,283439888520 
2017/12/12,16919.80 ,17781.80 ,16571.60 ,17415.40 ,291483935710 
2017/12/13,17500.00 ,17653.10 ,16039.70 ,16408.20 ,274663619978 
2017/12/14,16384.60 ,17085.80 ,16185.90 ,16564.00 ,277310347000 
2017/12/15,16601.30 ,18154.10 ,16601.30 ,17706.90 ,296482120238 
2017/12/16,17760.30 ,19716.70 ,17515.30 ,19497.40 ,326502485530 
2017/12/17,19475.80 ,20089.00 ,18974.10 ,19140.80 ,320576568850 
2017/12/18,19106.40 ,19371.00 ,18355.90 ,19114.20 ,320174318520 
2017/12/19,19118.30 ,19177.80 ,17275.40 ,17776.70 ,297801055828 
2017/12/20,17760.30 ,17934.70 ,16077.70 ,16624.60 ,278528964015 
2017/12/21,16642.40 ,17567.70 ,15342.70 ,15802.90 ,264788651530 
2017/12/22,15898.00 ,15943.40 ,11833.00 ,13831.80 ,231788283457 
2017/12/23,13948.70 ,15603.20 ,13828.80 ,14699.20 ,246349213910 
2017/12/24,14608.20 ,14626.00 ,12747.70 ,13925.80 ,233414163395 
2017/12/25,13995.90 ,14593.00 ,13448.90 ,14026.60 ,235126843805 
2017/12/26,14036.60 ,16461.20 ,14028.90 ,16099.80 ,269908107763 
2017/12/27,16163.50 ,16930.90 ,15114.30 ,15838.50 ,265559172050 
2017/12/28,15864.10 ,15888.40 ,13937.30 ,14606.50 ,244929825575 
2017/12/29,14695.80 ,15279.00 ,14307.00 ,14656.20 ,245793634125 
2017/12/30,14681.90 ,14681.90 ,12350.10 ,12952.20 ,217239803085 
2017/12/31,12897.70 ,14377.40 ,12755.60 ,14156.40 ,237465823980 
2018/1/1,14112.20 ,14112.20 ,13154.70 ,13657.20 ,229119155396 
2018/1/2,13625.00 ,15444.60 ,13163.60 ,14982.10 ,251377913955 
2018/1/3,14978.20 ,15572.80 ,14844.50 ,15201.00 ,255080562912 
2018/1/4,15270.70 ,15739.70 ,14522.20 ,15599.20 ,261795321110 
2018/1/5,15477.20 ,17705.20 ,15202.80 ,17429.50 ,292544135538 
2018/1/6,17462.10 ,17712.40 ,16764.60 ,17527.00 ,294217423675 
2018/1/7,17527.30 ,17579.60 ,16087.70 ,16477.60 ,276634797271 
2018/1/8,16476.20 ,16537.90 ,14208.20 ,15170.10 ,254715263101 
2018/1/9,15123.70 ,15497.50 ,14424.00 ,14595.40 ,245095808695 
2018/1/10,14588.50 ,14973.30 ,13691.20 ,14973.30 ,251472635522 
2018/1/11,14968.20 ,15018.80 ,13105.90 ,13405.80 ,225178724050 
2018/1/12,13453.90 ,14229.90 ,13158.10 ,13980.60 ,234865160377 
2018/1/13,13952.40 ,14659.50 ,13952.40 ,14360.20 ,241268592240 
2018/1/14,14370.80 ,14511.80 ,13268.00 ,13772.00 ,231413491364 
2018/1/15,13767.30 ,14445.50 ,13641.70 ,13819.80 ,232242775485 
2018/1/16,13836.10 ,13843.10 ,10194.90 ,11490.50 ,193121120762 
2018/1/17,11431.10 ,11678.00 ,9402.29 ,11188.60 ,188070430523 
2018/1/18,11198.80 ,12107.30 ,10942.50 ,11474.90 ,192907550324 
2018/1/19,11429.80 ,11992.80 ,11172.10 ,11607.40 ,195158837709 
2018/1/20,11656.20 ,13103.00 ,11656.20 ,12899.20 ,216907619830 
2018/1/21,12889.20 ,12895.90 ,11288.20 ,11600.10 ,195089460991 
2018/1/22,11633.10 ,11966.40 ,10240.20 ,10931.40 ,183866421285 
2018/1/23,10944.50 ,11377.60 ,10129.70 ,10868.40 ,182830257191 
2018/1/24,10903.40 ,11501.40 ,10639.80 ,11359.40 ,191115225673 
2018/1/25,11421.70 ,11785.70 ,11057.40 ,11259.40 ,189455303273 
2018/1/26,11256.00 ,11656.70 ,10470.30 ,11171.40 ,187995804677 
2018/1/27,11174.90 ,11614.90 ,10989.20 ,11440.70 ,192550550498 
2018/1/28,11475.30 ,12040.30 ,11475.30 ,11786.30 ,198389948175 
2018/1/29,11755.50 ,11875.60 ,11179.20 ,11296.40 ,190164444830 
2018/1/30,11306.80 ,11307.20 ,10036.20 ,10106.30 ,170151556678 
2018/1/31,10108.20 ,10381.60 ,9777.42 ,10221.10 ,172099559942 
2018/2/1,10237.30 ,10288.80 ,8812.28 ,9170.54 ,154428564694 
2018/2/2,9142.28 ,9142.28 ,7796.49 ,8830.75 ,148725283812 
2018/2/3,8852.12 ,9430.75 ,8251.63 ,9174.91 ,154540000411 
2018/2/4,9175.70 ,9334.87 ,8031.22 ,8277.01 ,139433682759 
2018/2/5,8270.54 ,8364.84 ,6756.68 ,6955.27 ,117184385122 
2018/2/6,7051.75 ,7850.70 ,6048.26 ,7754.00 ,130658094648 
2018/2/7,7755.49 ,8509.11 ,7236.79 ,7621.30 ,128435001186 
2018/2/8,7637.86 ,8558.77 ,7637.86 ,8265.59 ,139306699929 
2018/2/9,8271.84 ,8736.98 ,7884.71 ,8736.98 ,147266052809 
2018/2/10,8720.08 ,9122.55 ,8295.47 ,8621.90 ,145341842785 
2018/2/11,8616.13 ,8616.13 ,7931.10 ,8129.97 ,137064586975 
2018/2/12,8141.43 ,8985.92 ,8141.43 ,8926.57 ,150513128412 
2018/2/13,8926.72 ,8958.47 ,8455.41 ,8598.31 ,144995984203 
2018/2/14,8599.92 ,9518.54 ,8599.92 ,9494.63 ,160131558835 
2018/2/15,9488.32 ,10234.80 ,9395.58 ,10166.40 ,171477807437 
2018/2/16,10135.70 ,10324.10 ,9824.82 ,10233.90 ,172637061144 
2018/2/17,10207.50 ,11139.50 ,10149.40 ,11112.70 ,187482083882 
2018/2/18,11123.40 ,11349.80 ,10326.00 ,10551.80 ,178040648022 
2018/2/19,10552.60 ,11273.80 ,10513.20 ,11225.30 ,189426791571 
2018/2/20,11231.80 ,11958.50 ,11231.80 ,11403.70 ,192457815912 
2018/2/21,11372.20 ,11418.50 ,10479.10 ,10690.40 ,180442459820 
2018/2/22,10660.40 ,11039.10 ,9939.09 ,10005.00 ,168892273935 
2018/2/23,9937.07 ,10487.30 ,9734.56 ,10301.10 ,173909350860 
2018/2/24,10287.70 ,10597.20 ,9546.97 ,9813.07 ,165687799108 
2018/2/25,9796.42 ,9923.22 ,9407.06 ,9664.73 ,163204062358 
2018/2/26,9669.43 ,10475.00 ,9501.73 ,10366.70 ,175076064010 
2018/2/27,10393.90 ,10878.50 ,10246.10 ,10725.60 ,181158869820 
2018/2/28,10687.20 ,11089.80 ,10393.10 ,10397.90 ,175644310997 
2018/3/1,10385.00 ,11052.30 ,10352.70 ,10951.00 ,185009753075 
2018/3/2,10977.40 ,11189.00 ,10850.10 ,11086.40 ,187318996197 
2018/3/3,11101.90 ,11528.20 ,11002.40 ,11489.70 ,194159120569 
2018/3/4,11497.40 ,11512.60 ,11136.10 ,11512.60 ,194567395376 
2018/3/5,11532.40 ,11704.10 ,11443.90 ,11573.30 ,195614809925 
2018/3/6,11500.10 ,11500.10 ,10694.30 ,10779.90 ,182225316082 
2018/3/7,10803.90 ,10929.50 ,9692.12 ,9965.57 ,168479670395 
2018/3/8,9951.44 ,10147.40 ,9335.87 ,9395.01 ,158852238332 
2018/3/9,9414.69 ,9466.35 ,8513.03 ,9337.55 ,157898203939 
2018/3/10,9350.59 ,9531.32 ,8828.47 ,8866.00 ,149939797150 
2018/3/11,8852.78 ,9711.89 ,8607.12 ,9578.63 ,162009710243 
2018/3/12,9602.93 ,9937.50 ,8956.43 ,9205.12 ,155710928717 
2018/3/13,9173.04 ,9470.38 ,8958.19 ,9194.85 ,155555594312 
2018/3/14,9214.65 ,9355.85 ,8068.59 ,8269.81 ,139920843550 
2018/3/15,8290.76 ,8428.35 ,7783.05 ,8300.86 ,140460819364 
2018/3/16,8322.91 ,8585.15 ,8005.31 ,8338.35 ,141111773179 
2018/3/17,8321.91 ,8346.53 ,7812.82 ,7916.88 ,133993486925 
2018/3/18,7890.52 ,8245.51 ,7397.99 ,8223.68 ,139201713268 
2018/3/19,8344.12 ,8675.87 ,8182.40 ,8630.65 ,146107514353 
2018/3/20,8619.67 ,9051.02 ,8389.89 ,8913.47 ,150909503835 
2018/3/21,8937.48 ,9177.37 ,8846.33 ,8929.28 ,151193917440 
2018/3/22,8939.44 ,9100.71 ,8564.90 ,8728.47 ,147809220250 
2018/3/23,8736.25 ,8879.62 ,8360.62 ,8879.62 ,150383574951 
2018/3/24,8901.95 ,8996.18 ,8665.70 ,8668.12 ,146818882936 
2018/3/25,8612.81 ,8682.01 ,8449.10 ,8495.78 ,143914265310 
2018/3/26,8498.47 ,8530.08 ,7921.43 ,8209.40 ,139078211968 
2018/3/27,8200.00 ,8232.78 ,7797.28 ,7833.04 ,132717053150 
2018/3/28,7836.83 ,8122.89 ,7809.17 ,7954.48 ,134788265876 
2018/3/29,7979.07 ,7994.33 ,7081.38 ,7165.70 ,121436043045 
2018/3/30,7171.45 ,7276.66 ,6683.93 ,6890.52 ,116786562165 
2018/3/31,6892.48 ,7207.85 ,6863.52 ,6973.53 ,118204645927 
2018/4/1,7003.06 ,7060.95 ,6526.87 ,6844.23 ,116026809075 
2018/4/2,6844.86 ,7135.47 ,6816.58 ,7083.80 ,120101932910 
2018/4/3,7102.26 ,7530.94 ,7072.49 ,7456.11 ,126429245883 
2018/4/4,7456.41 ,7469.88 ,6803.88 ,6853.84 ,116229557118 
2018/4/5,6848.65 ,6933.82 ,6644.80 ,6811.47 ,115524404354 
2018/4/6,6815.96 ,6857.49 ,6575.00 ,6636.32 ,112565173568 
2018/4/7,6630.51 ,7050.54 ,6630.51 ,6911.09 ,117241368688 
2018/4/8,6919.98 ,7111.56 ,6919.98 ,7023.52 ,119162880482 
2018/4/9,7044.32 ,7178.11 ,6661.99 ,6770.73 ,114886335694 
2018/4/10,6795.44 ,6872.41 ,6704.15 ,6834.76 ,115978358964 
2018/4/11,6843.47 ,6968.32 ,6817.59 ,6968.32 ,118267198080 
2018/4/12,6955.38 ,7899.23 ,6806.51 ,7889.25 ,133912618634 
2018/4/13,7901.09 ,8183.96 ,7758.93 ,7895.96 ,134043001354 
2018/4/14,7874.67 ,8140.71 ,7846.00 ,7986.24 ,135589384440 
2018/4/15,7999.33 ,8338.42 ,7999.33 ,8329.11 ,141427138383 
2018/4/16,8337.57 ,8371.15 ,7925.73 ,8058.67 ,136849408643 
2018/4/17,8071.66 ,8285.96 ,7881.72 ,7902.09 ,134206623206 
2018/4/18,7944.43 ,8197.80 ,7886.01 ,8163.42 ,138661092884 
2018/4/19,8159.27 ,8298.69 ,8138.78 ,8294.31 ,140902801023 
2018/4/20,8286.88 ,8880.23 ,8244.54 ,8845.83 ,150287113368 
2018/4/21,8848.79 ,8997.57 ,8652.15 ,8895.58 ,151150137128 
2018/4/22,8925.06 ,9001.64 ,8779.61 ,8802.46 ,149585589886 
2018/4/23,8794.39 ,8958.55 ,8788.81 ,8930.88 ,151784994312 
2018/4/24,8934.34 ,9732.61 ,8927.83 ,9697.50 ,164833256250 
2018/4/25,9701.03 ,9745.32 ,8799.84 ,8845.74 ,150369282696 
2018/4/26,8867.32 ,9281.51 ,8727.09 ,9281.51 ,157793327246 
2018/4/27,9290.63 ,9375.47 ,8987.05 ,8987.05 ,152802874822 
2018/4/28,8939.27 ,9412.09 ,8931.99 ,9348.48 ,158963068374 
2018/4/29,9346.41 ,9531.49 ,9193.71 ,9419.08 ,160182287342 
2018/4/30,9426.11 ,9477.14 ,9166.81 ,9240.55 ,157163847314 
2018/5/1,9251.47 ,9255.88 ,8891.05 ,9119.01 ,155114132125 
2018/5/2,9104.60 ,9256.52 ,9015.14 ,9235.92 ,157119854754 
2018/5/3,9233.97 ,9798.33 ,9188.15 ,9743.86 ,165778380092 
2018/5/4,9695.50 ,9779.20 ,9585.96 ,9700.76 ,165062796742 
2018/5/5,9700.28 ,9964.50 ,9695.12 ,9858.15 ,167759953654 
2018/5/6,9845.31 ,9940.14 ,9465.25 ,9654.80 ,164316605278 
2018/5/7,9645.67 ,9665.85 ,9231.53 ,9373.01 ,159538115686 
2018/5/8,9380.87 ,9462.75 ,9127.77 ,9234.82 ,157202142973 
2018/5/9,9223.73 ,9374.76 ,9031.62 ,9325.18 ,158758858205 
2018/5/10,9325.96 ,9396.04 ,9040.52 ,9043.94 ,153988453198 
2018/5/11,9052.96 ,9052.96 ,8394.46 ,8441.49 ,143743802092 
2018/5/12,8441.44 ,8664.86 ,8223.50 ,8504.89 ,144841040789 
2018/5/13,8515.49 ,8773.55 ,8395.12 ,8723.94 ,148587777457 
2018/5/14,8713.10 ,8881.12 ,8367.97 ,8716.79 ,148480275422 
2018/5/15,8705.19 ,8836.19 ,8456.45 ,8510.38 ,144979744412 
2018/5/16,8504.41 ,8508.43 ,8175.49 ,8368.83 ,142587497878 
2018/5/17,8370.05 ,8445.54 ,8054.12 ,8094.32 ,137923772714 
2018/5/18,8091.83 ,8274.12 ,7974.82 ,8250.97 ,140607667610 
2018/5/19,8255.73 ,8372.06 ,8183.35 ,8247.18 ,140559162894 
2018/5/20,8246.99 ,8562.41 ,8205.24 ,8513.25 ,145109512565 
2018/5/21,8522.33 ,8557.52 ,8365.12 ,8418.99 ,143518943480 
2018/5/22,8419.87 ,8423.25 ,8004.58 ,8041.78 ,137104106176 
2018/5/23,8037.08 ,8054.66 ,7507.88 ,7557.82 ,128868479514 
2018/5/24,7561.12 ,7738.60 ,7331.14 ,7587.34 ,129385391552 
2018/5/25,7592.30 ,7659.14 ,7392.65 ,7480.14 ,127573690458 
2018/5/26,7486.48 ,7595.16 ,7349.12 ,7355.88 ,125469061263 
2018/5/27,7362.08 ,7381.74 ,7270.96 ,7368.22 ,125695017596 
2018/5/28,7371.31 ,7419.05 ,7100.89 ,7135.99 ,121747389422 
2018/5/29,7129.46 ,7526.42 ,7090.68 ,7472.59 ,127502651064 
2018/5/30,7469.73 ,7573.77 ,7313.60 ,7406.52 ,126391893474 
2018/5/31,7406.15 ,7608.90 ,7361.13 ,7494.17 ,127902999390 
2018/6/1,7500.70 ,7604.73 ,7407.34 ,7541.45 ,128725854692 
2018/6/2,7536.72 ,7695.83 ,7497.26 ,7643.45 ,130481526036 
2018/6/3,7632.09 ,7754.89 ,7613.04 ,7720.25 ,131808021256 
2018/6/4,7722.53 ,7753.82 ,7474.04 ,7514.47 ,128312205314 
2018/6/5,7500.90 ,7643.23 ,7397.00 ,7633.76 ,130365918088 
2018/6/6,7625.97 ,7680.43 ,7502.01 ,7653.98 ,130725095161 
2018/6/7,7650.82 ,7741.27 ,7650.82 ,7678.24 ,131153169176 
2018/6/8,7685.14 ,7698.19 ,7558.40 ,7624.92 ,130256218613 
2018/6/9,7632.52 ,7683.58 ,7531.98 ,7531.98 ,128682085689 
2018/6/10,7499.55 ,7499.55 ,6709.07 ,6786.02 ,115948312827 
2018/6/11,6799.29 ,6910.18 ,6706.63 ,6906.92 ,118025877189 
2018/6/12,6905.82 ,6907.96 ,6542.08 ,6582.36 ,112491874164 
2018/6/13,6596.88 ,6631.66 ,6285.63 ,6349.90 ,108530585830 
2018/6/14,6342.75 ,6707.14 ,6334.46 ,6675.35 ,114106009748 
2018/6/15,6674.08 ,6681.08 ,6433.87 ,6456.58 ,110378702283 
2018/6/16,6455.45 ,6592.49 ,6402.29 ,6550.16 ,111992015616 
2018/6/17,6545.53 ,6589.11 ,6499.27 ,6499.27 ,111134754810 
2018/6/18,6510.07 ,6781.14 ,6446.68 ,6734.82 ,115176197712 
2018/6/19,6742.39 ,6822.50 ,6709.92 ,6769.94 ,115789919278 
2018/6/20,6770.76 ,6821.56 ,6611.88 ,6776.55 ,115916357344 
2018/6/21,6780.09 ,6810.94 ,6715.17 ,6729.74 ,115129700024 
2018/6/22,6737.88 ,6747.08 ,6006.60 ,6083.69 ,104088814967 
2018/6/23,6090.10 ,6224.82 ,6071.81 ,6162.48 ,105449276520 
2018/6/24,6164.28 ,6223.78 ,5826.41 ,6173.23 ,105646571668 
2018/6/25,6171.97 ,6327.37 ,6119.68 ,6249.18 ,106958465208 
2018/6/26,6253.55 ,6290.16 ,6093.67 ,6093.67 ,104307939200 
2018/6/27,6084.40 ,6180.00 ,6052.85 ,6157.13 ,105403600614 
2018/6/28,6153.16 ,6170.41 ,5873.05 ,5903.44 ,101072353482 
2018/6/29,5898.13 ,6261.66 ,5835.75 ,6218.30 ,106474707240 
2018/6/30,6214.22 ,6465.51 ,6214.22 ,6404.00 ,109665618200 
2018/7/1,6411.68 ,6432.85 ,6289.29 ,6385.82 ,109366024632 
2018/7/2,6380.38 ,6683.86 ,6305.70 ,6614.18 ,113288832522 
2018/7/3,6596.66 ,6671.37 ,6447.75 ,6529.59 ,111849428104 
2018/7/4,6550.87 ,6771.92 ,6450.46 ,6597.55 ,113024522547 
2018/7/5,6599.71 ,6749.54 ,6546.65 ,6639.14 ,113748385620 
2018/7/6,6638.69 ,6700.94 ,6533.55 ,6673.50 ,114350502582 
2018/7/7,6668.71 ,6863.99 ,6579.24 ,6856.93 ,117506606000 
2018/7/8,6857.80 ,6885.91 ,6747.98 ,6773.88 ,116097021279 
2018/7/9,6775.08 ,6838.68 ,6724.34 ,6741.75 ,115557889495 
2018/7/10,6739.21 ,6767.74 ,6320.72 ,6329.95 ,108511009626 
2018/7/11,6330.77 ,6444.96 ,6330.47 ,6394.71 ,109631867446 
2018/7/12,6396.78 ,6397.10 ,6136.42 ,6228.81 ,106798864820 
2018/7/13,6235.03 ,6310.55 ,6192.24 ,6238.05 ,106968440793 
2018/7/14,6247.50 ,6298.19 ,6212.22 ,6276.12 ,107631453835 
2018/7/15,6272.70 ,6403.46 ,6256.51 ,6359.64 ,109074579938 
2018/7/16,6357.01 ,6741.75 ,6357.01 ,6741.75 ,115638203962 
2018/7/17,6739.65 ,7387.24 ,6684.17 ,7321.04 ,125588963706 
2018/7/18,7315.32 ,7534.99 ,7280.47 ,7370.78 ,126458165406 
2018/7/19,7378.20 ,7494.46 ,7295.46 ,7466.86 ,128122730711 
2018/7/20,7467.40 ,7594.67 ,7323.26 ,7354.13 ,126202570251 
2018/7/21,7352.72 ,7437.64 ,7262.41 ,7419.29 ,127333468174 
2018/7/22,7417.80 ,7537.95 ,7383.82 ,7418.49 ,127336615249 
2018/7/23,7414.71 ,7771.50 ,7409.10 ,7711.11 ,132375368459 
2018/7/24,7716.51 ,8424.27 ,7705.50 ,8424.27 ,144634918474 
2018/7/25,8379.66 ,8416.87 ,8086.36 ,8181.39 ,140482950401 
2018/7/26,8176.85 ,8290.33 ,7878.71 ,7951.58 ,136553079708 
2018/7/27,7950.40 ,8262.66 ,7839.76 ,8165.01 ,140235573607 
2018/7/28,8169.06 ,8222.85 ,8110.77 ,8192.15 ,140716560550 
2018/7/29,8205.82 ,8272.26 ,8141.18 ,8218.46 ,141185844808 
2018/7/30,8221.58 ,8235.50 ,7917.50 ,8180.48 ,140547190784 
2018/7/31,8181.20 ,8181.53 ,7696.93 ,7780.44 ,133688476220 
2018/8/1,7769.04 ,7769.04 ,7504.95 ,7624.91 ,131030166771 
2018/8/2,7634.19 ,7712.77 ,7523.44 ,7567.15 ,130052066760 
2018/8/3,7562.14 ,7562.14 ,7328.65 ,7434.39 ,127785826655 
2018/8/4,7438.67 ,7497.49 ,6984.07 ,7032.85 ,120899698889 
2018/8/5,7031.08 ,7102.77 ,6940.70 ,7068.48 ,121526079384 
2018/8/6,7062.94 ,7166.55 ,6890.54 ,6951.80 ,119531508535 
2018/8/7,6958.32 ,7146.56 ,6748.24 ,6753.12 ,116128339800 
2018/8/8,6746.85 ,6746.85 ,6226.22 ,6305.80 ,108448409560 
2018/8/9,6305.56 ,6625.73 ,6249.07 ,6568.23 ,112973963230 
2018/8/10,6571.42 ,6591.26 ,6124.52 ,6184.71 ,106390927598 
2018/8/11,6185.79 ,6455.74 ,6109.03 ,6295.73 ,108314257212 
2018/8/12,6283.65 ,6409.85 ,6237.50 ,6322.69 ,108790259014 
2018/8/13,6341.36 ,6537.05 ,6225.72 ,6297.57 ,108369686635 
2018/8/14,6287.66 ,6287.94 ,5971.05 ,6199.71 ,106696389129 
2018/8/15,6221.42 ,6588.49 ,6221.42 ,6308.52 ,108581773101 
2018/8/16,6294.23 ,6473.50 ,6276.41 ,6334.73 ,109045250379 
2018/8/17,6340.91 ,6582.50 ,6324.97 ,6580.63 ,113290724406 
2018/8/18,6583.43 ,6617.35 ,6353.73 ,6423.76 ,110603014928 
2018/8/19,6422.57 ,6537.98 ,6361.55 ,6506.07 ,112031838393 
2018/8/20,6500.51 ,6536.92 ,6297.93 ,6308.53 ,108642191682 
2018/8/21,6301.07 ,6500.87 ,6298.24 ,6488.76 ,111758100192 
2018/8/22,6486.25 ,6816.79 ,6310.11 ,6376.71 ,109840902181 
2018/8/23,6371.34 ,6546.54 ,6371.34 ,6534.88 ,112577436411 
2018/8/24,6551.52 ,6719.96 ,6498.64 ,6719.96 ,115778358839 
2018/8/25,6719.95 ,6789.63 ,6700.96 ,6763.19 ,116534497933 
2018/8/26,6754.64 ,6774.75 ,6620.75 ,6707.26 ,115585205491 
2018/8/27,6710.80 ,6884.64 ,6689.71 ,6884.64 ,118657885712 
2018/8/28,6891.08 ,7109.56 ,6882.34 ,7096.28 ,122319195736 
2018/8/29,7091.71 ,7113.30 ,6970.82 ,7047.16 ,121484666374 
2018/8/30,7043.76 ,7072.69 ,6834.69 ,6978.23 ,120309828156 
2018/8/31,6973.97 ,7057.17 ,6920.16 ,7037.58 ,121346613238 
2018/9/1,7044.81 ,7242.29 ,7038.05 ,7193.25 ,124044625438 
2018/9/2,7189.58 ,7306.31 ,7132.16 ,7272.72 ,125427780027 
2018/9/3,7279.03 ,7317.94 ,7208.15 ,7260.06 ,125222785390 
2018/9/4,7263.00 ,7388.26 ,7255.44 ,7361.66 ,126986882925 
2018/9/5,7361.46 ,7388.43 ,6792.83 ,6792.83 ,117185657641 
2018/9/6,6755.14 ,6755.14 ,6404.72 ,6529.17 ,112649565532 
2018/9/7,6528.92 ,6555.29 ,6396.87 ,6467.07 ,111590424587 
2018/9/8,6460.17 ,6534.25 ,6197.52 ,6225.98 ,107442122871 
2018/9/9,6223.38 ,6446.26 ,6201.22 ,6300.86 ,108747090915 
2018/9/10,6301.57 ,6374.98 ,6292.76 ,6329.70 ,109255603474 
2018/9/11,6331.88 ,6398.92 ,6260.21 ,6321.20 ,109119948884 
2018/9/12,6317.01 ,6363.87 ,6265.09 ,6351.80 ,109661521297 
2018/9/13,6354.24 ,6535.41 ,6354.24 ,6517.31 ,112530970182 
2018/9/14,6515.41 ,6596.10 ,6456.17 ,6512.71 ,112462453186 
2018/9/15,6509.40 ,6561.72 ,6493.55 ,6543.20 ,113000324618 
